AssetID,County,Habitat_Type,Fossitt,Area_m2,Area_ha
BAWS504,Cork,Woodland and scrub,WS5,197822,20
BAWS502,Cork,Woodland and scrub,WS5,94268,10
BAWD401,Cork,Woodland and scrub,WD4,86065,9
BAWD402,Cork,Woodland and scrub,WD4,5849,1
BAWD403,Cork,Woodland and scrub,WD4,63910,6
BAWD404,Cork,Woodland and scrub,WD4,52533,5
BAWD405,Cork,Woodland and scrub,WD4,47913,5
BAWD406,Cork,Woodland and scrub,WD4,62600,6
BAWD407,Cork,Woodland and scrub,WD4,70643,7
BAWD408,Cork,Woodland and scrub,WD4,77331,8
BAWD409,Cork,Woodland and scrub,WD4,86748,9
BAWD410,Cork,Woodland and scrub,WD4,8881,1
BAWD411,Cork,Woodland and scrub,WD4,100645,10
BAWD412,Cork,Woodland and scrub,WD4,103839,10
BAWD413,Cork,Woodland and scrub,WD4,38550,4
BAWD415,Cork,Woodland and scrub,WD4,21202,2
BAWD416,Cork,Woodland and scrub,WD4,263047,26
BAWD418,Cork,Woodland and scrub,WD4,247851,25
BAWD419,Cork,Woodland and scrub,WD4,224153,22
BAWD421,Cork,Woodland and scrub,WD4,41690,4
BAWD423,Cork,Woodland and scrub,WD4,80294,8
BAWD424,Cork,Woodland and scrub,WD4,38301,4
BAWD425,Cork,Woodland and scrub,WD4,37553,4
BAWD427,Cork,Woodland and scrub,WD4,114594,11
BAWD428,Cork,Woodland and scrub,WD4,91938,9
BAWD429,Cork,Woodland and scrub,WD4,154481,16
BAWD430,Cork,Woodland and scrub,WD4,72623,7
BAWD433,Cork,Woodland and scrub,WD4,369474,37
BAWD434,Cork,Woodland and scrub,WD4,41855,4
BAWD435,Cork,Woodland and scrub,WD4,134711,14
BAWD436,Cork,Woodland and scrub,WD4,125177,13
BAWD437,Cork,Woodland and scrub,WD4,103040,10
BAWD438,Cork,Woodland and scrub,WD4,23025,2
BAWD440,Cork,Woodland and scrub,WD4,21669,2
BAWD441,Cork,Woodland and scrub,WD4,78788,8
BAWD443,Cork,Woodland and scrub,WD4,45183,5
BAWD444,Cork,Woodland and scrub,WD4,52735,5
BAWD445,Cork,Woodland and scrub,WD4,19863,2
BAWD447,Cork,Woodland and scrub,WD4,85412,9
BAWD448,Cork,Woodland and scrub,WD4,46947,5
BAWD450,Cork,Woodland and scrub,WD4,16078,2
BAWD451,Cork,Woodland and scrub,WD4,5392,1
BAWD453,Cork,Woodland and scrub,WD4,61091,6
BAWD454,Cork,Woodland and scrub,WD4,1585,0
BAHH105,Cork,Heath and dense bracken,HH1,348619,35
BAGS201,Cork,Grassland and marsh,GS2,653,0
BAGS203,Cork,Grassland and marsh,GS2,668,0
BAGS205,Cork,Grassland and marsh,GS2,2243,0
BAGS207,Cork,Grassland and marsh,GS2,4526,0
BAGS209,Cork,Grassland and marsh,GS2,4094,0
BAGS211,Cork,Grassland and marsh,GS2,4379,0
BAGS215,Cork,Grassland and marsh,GS2,2376,0
BAGS217,Cork,Grassland and marsh,GS2,2452,0
BAGS218,Cork,Grassland and marsh,GS2,2094,0
BAGS220,Cork,Grassland and marsh,GS2,8079,1
BAGS222,Cork,Grassland and marsh,GS2,2199,0
BAGS223,Cork,Grassland and marsh,GS2,16991,2
BAGS225,Cork,Grassland and marsh,GS2,1764,0
BAGS226,Cork,Grassland and marsh,GS2,2691,0
BAGS227,Cork,Grassland and marsh,GS2,484,0
BAGS228,Cork,Grassland and marsh,GS2,3850,0
BAGS229,Cork,Grassland and marsh,GS2,3334,0
BAGS230,Cork,Grassland and marsh,GS2,315,0
BAED3HH102,Cork,Exposed rock and disturbed ground,ED3/HH1,6514,1
BAED3HH103,Cork,Exposed rock and disturbed ground,ED3/HH1,9776,1
BAED3HH104,Cork,Exposed rock and disturbed ground,ED3/HH1,4767,0
BAED3HH108,Cork,Exposed rock and disturbed ground,ED3/HH1,6613,1
BAED3HH112,Cork,Exposed rock and disturbed ground,ED3/HH1,6980,1
BAED3HH114,Cork,Exposed rock and disturbed ground,ED3/HH1,7721,1
BAED3HH116,Cork,Exposed rock and disturbed ground,ED3/HH1,10552,1
BAED3HH118,Cork,Exposed rock and disturbed ground,ED3/HH1,31515,3
BAED3HH119,Cork,Exposed rock and disturbed ground,ED3/HH1,12527,1
BAED3HH122,Cork,Exposed rock and disturbed ground,ED3/HH1,18437,2
BAED3HH123,Cork,Exposed rock and disturbed ground,ED3/HH1,20528,2
BAED302,Cork,Exposed rock and disturbed ground,ED3,2377,0
BAED303,Cork,Exposed rock and disturbed ground,ED3,3526,0
BAED304,Cork,Exposed rock and disturbed ground,ED3,692,0
BAED306,Cork,Exposed rock and disturbed ground,ED3,1779,0
BAED307,Cork,Exposed rock and disturbed ground,ED3,1025,0
BAED201,Cork,Exposed rock and disturbed ground,ED2,443,0
BAED202,Cork,Exposed rock and disturbed ground,ED2,1236,0
BAED203,Cork,Exposed rock and disturbed ground,ED2,9146,1
BAED204,Cork,Exposed rock and disturbed ground,ED2,1528,0
BAED206,Cork,Exposed rock and disturbed ground,ED2,1447,0
BAED207,Cork,Exposed rock and disturbed ground,ED2,1088,0
BAED208,Cork,Exposed rock and disturbed ground,ED2,8016,1
BAED209,Cork,Exposed rock and disturbed ground,ED2,5585,1
BAED210,Cork,Exposed rock and disturbed ground,ED2,4417,0
BAED211,Cork,Exposed rock and disturbed ground,ED2,10401,1
BAED212,Cork,Exposed rock and disturbed ground,ED2,29629,3
BAED213,Cork,Exposed rock and disturbed ground,ED2,8063,1
BAED216,Cork,Exposed rock and disturbed ground,ED2,7490,1
BAED217,Cork,Exposed rock and disturbed ground,ED2,1648,0
BAED218,Cork,Exposed rock and disturbed ground,ED2,5292,1
BAED220,Cork,Exposed rock and disturbed ground,ED2,2377,0
BABL301,Cork,Cultivated and built land,BL3,3358,0
BABL302,Cork,Cultivated and built land,BL3,16191,2
CAWS125,Wexford,Woodland and scrub,WS1,268,0
CAWS101,Wexford,Woodland and scrub,WS1,3467,1
CAWS102,Wexford,Woodland and scrub,WS1,1072,0
CAWS103,Wexford,Woodland and scrub,WS1,13912,0
CAWS104,Wexford,Woodland and scrub,WS1,46447,1
CAWS106,Wexford,Woodland and scrub,WS1,1467,5
CAWS110,Wexford,Woodland and scrub,WS1,2547,0
CAWS111,Wexford,Woodland and scrub,WS1,884,0
CAWS113,Wexford,Woodland and scrub,WS1,1900,0
CAWS114,Wexford,Woodland and scrub,WS1,4441,0
CAWS115,Wexford,Woodland and scrub,WS1,263,0
CAWS118,Wexford,Woodland and scrub,WS1,11521,0
CAWS120,Wexford,Woodland and scrub,WS1,1868,0
CAWS121,Wexford,Woodland and scrub,WS1,1670,0
CAGS401,Wexford,Grassland and marsh,GS4,10892,1
CAGS403,Wexford,Grassland and marsh,GS4,12933,1
CAGS404,Wexford,Grassland and marsh,GS4,2881,0
CAGS405,Wexford,Grassland and marsh,GS4,416,0
CALR403,Wexford,Littoral,LR4,5965,1
CAGS101,Wexford,Grassland and marsh,GS1,10207,1
CAGS102,Wexford,Grassland and marsh,GS1,6890,1
CAFS101,Wexford,Freshwater,FS1,9547,1
CAGS204,Wexford,Grassland and marsh,GS2,1102,0
CAGS205,Wexford,Grassland and marsh,GS2,4700,0
CAGS209,Wexford,Grassland and marsh,GS2,1031,0
CAGS210,Wexford,Grassland and marsh,GS2,362,0
CAGS211,Wexford,Grassland and marsh,GS2,621,0
CAGS212,Wexford,Grassland and marsh,GS2,599,0
CAGS213,Wexford,Grassland and marsh,GS2,1132,0
CAGS216,Wexford,Grassland and marsh,GS2,1739,0
CAGS218,Wexford,Grassland and marsh,GS2,1192,0
CAGS219,Wexford,Grassland and marsh,GS2,1602,0
CAGS220,Wexford,Grassland and marsh,GS2,936,0
CAGS221,Wexford,Grassland and marsh,GS2,1267,0
CAGS222,Wexford,Grassland and marsh,GS2,616,0
CAGS224,Wexford,Grassland and marsh,GS2,1885,0
CAGS225,Wexford,Grassland and marsh,GS2,1466,0
CAGS226,Wexford,Grassland and marsh,GS2,2686,0
CABL301,Wexford,Cultivated and built land,BL3,377,0
CABL302,Wexford,Cultivated and built land,BL3,727,0
CABL303,Wexford,Cultivated and built land,BL3,221,0
CABC101,Wexford,Cultivated and built land,BC1,17174,2
CABC102,Wexford,Cultivated and built land,BC1,7808,1
CAHD101,Wexford,Heath and dense bracken,HD1,3683,0
CAHD103,Wexford,Heath and dense bracken,HD1,858,0
CAHD105,Wexford,Heath and dense bracken,HD1,509,0
CAED301,Wexford,Exposed rock and disturbed ground,ED3,9521,1
CAED303,Wexford,Exposed rock and disturbed ground,ED3,558,0
CAED305,Wexford,Exposed rock and disturbed ground,ED3,740,0
CAED308,Wexford,Exposed rock and disturbed ground,ED3,738,0
CAED309,Wexford,Exposed rock and disturbed ground,ED3,1221,0
CAED311,Wexford,Exposed rock and disturbed ground,ED3,722,0
CAGA103,Wexford,Grassland and marsh,GA1,6075,1
CAGA104,Wexford,Grassland and marsh,GA1,6916,1
CAGA105,Wexford,Grassland and marsh,GA1,7742,1
CAGA107,Wexford,Grassland and marsh,GA1,3638,0
CAGA108,Wexford,Grassland and marsh,GA1,7614,1
CAGA110,Wexford,Grassland and marsh,GA1,3370,0
CAGA111,Wexford,Grassland and marsh,GA1,5563,1
CAGA112,Wexford,Grassland and marsh,GA1,1234,0
CAGA113,Wexford,Grassland and marsh,GA1,11064,1
CAGA114,Wexford,Grassland and marsh,GA1,4281,0
CAGA115,Wexford,Grassland and marsh,GA1,6416,1
CAGA116,Wexford,Grassland and marsh,GA1,2926,0
CAGA117,Wexford,Grassland and marsh,GA1,3648,0
CAGA119,Wexford,Grassland and marsh,GA1,1025,0
CAGA121,Wexford,Grassland and marsh,GA1,2999,0
CAGA122,Wexford,Grassland and marsh,GA1,5102,0
CAGA123,Wexford,Grassland and marsh,GA1,4181,0
CAGA126,Wexford,Grassland and marsh,GA1,2811,0
CAGA127,Wexford,Grassland and marsh,GA1,4440,0
CAGA128,Wexford,Grassland and marsh,GA1,5500,1
CAGA129,Wexford,Grassland and marsh,GA1,16711,2
CAGA131,Wexford,Grassland and marsh,GA1,5187,1
CAGA132,Wexford,Grassland and marsh,GA1,20292,2
CAGA133,Wexford,Grassland and marsh,GA1,8917,1
CAGA134,Wexford,Grassland and marsh,GA1,8287,1
CAGA135,Wexford,Grassland and marsh,GA1,17898,2
CAGA136,Wexford,Grassland and marsh,GA1,1210,0
CAGA137,Wexford,Grassland and marsh,GA1,6041,1
CAGA138,Wexford,Grassland and marsh,GA1,10600,1
CAGA139,Wexford,Grassland and marsh,GA1,6910,1
CAGA140,Wexford,Grassland and marsh,GA1,5028,0
CAGA141,Wexford,Grassland and marsh,GA1,14486,1
CAGA143,Wexford,Grassland and marsh,GA1,4871,0
CAGA144,Wexford,Grassland and marsh,GA1,9516,1
CAGA147,Wexford,Grassland and marsh,GA1,6931,1
CAGA148,Wexford,Grassland and marsh,GA1,8513,1
CAGA149,Wexford,Grassland and marsh,GA1,6665,1
CAGA150,Wexford,Grassland and marsh,GA1,5057,1
CAGA152,Wexford,Grassland and marsh,GA1,1793,0
CAGA153,Wexford,Grassland and marsh,GA1,16618,2
CAGA154,Wexford,Grassland and marsh,GA1,10870,1
CAGA156,Wexford,Grassland and marsh,GA1,12028,1
CAGA157,Wexford,Grassland and marsh,GA1,14648,1
CAGA158,Wexford,Grassland and marsh,GA1,5843,1
CAGA161,Wexford,Grassland and marsh,GA1,5828,1
CAGA164,Wexford,Grassland and marsh,GA1,3300,0
CAGA166,Wexford,Grassland and marsh,GA1,2678,0
CAGA187,Wexford,Grassland and marsh,GA1,2408,0
CAGA168,Wexford,Grassland and marsh,GA1,5161,1
CAGA171,Wexford,Grassland and marsh,GA1,8016,1
CAGA172,Wexford,Grassland and marsh,GA1,12134,1
CAGA174,Wexford,Grassland and marsh,GA1,6659,1
CAGA175,Wexford,Grassland and marsh,GA1,6072,1
CAGA176,Wexford,Grassland and marsh,GA1,4553,0
CAGA177,Wexford,Grassland and marsh,GA1,6349,1
CAGA178,Wexford,Grassland and marsh,GA1,7957,1
CAGA179,Wexford,Grassland and marsh,GA1,3448,0
CAGA182,Wexford,Grassland and marsh,GA1,7688,1
CAGA183,Wexford,Grassland and marsh,GA1,2111,0
CAGA184,Wexford,Grassland and marsh,GA1,1715,0
CAGA185,Wexford,Grassland and marsh,GA1,474,0
CAGA186,Wexford,Grassland and marsh,GA1,1033,0
CAGA187,Wexford,Grassland and marsh,GA1,2355,0
CAGA188,Wexford,Grassland and marsh,GA1,8659,1
CAGA189,Wexford,Grassland and marsh,GA1,7574,1
CAGA190,Wexford,Grassland and marsh,GA1,5462,1
CAGA191,Wexford,Grassland and marsh,GA1,16478,2
CAGA192,Wexford,Grassland and marsh,GA1,3847,0
CAGA193,Wexford,Grassland and marsh,GA1,7434,1
CAGA194,Wexford,Grassland and marsh,GA1,4631,0
CAGA195,Wexford,Grassland and marsh,GA1,1662,0
CAGA196,Wexford,Grassland and marsh,GA1,9710,1
CAGA198,Wexford,Grassland and marsh,GA1,11982,1
CAGA199,Wexford,Grassland and marsh,GA1,4706,0
CAGA1100,Wexford,Grassland and marsh,GA1,6073,1
CAGA1101,Wexford,Grassland and marsh,GA1,16828,2
CAGA1104,Wexford,Grassland and marsh,GA1,7370,1
CAGA1105,Wexford,Grassland and marsh,GA1,10423,1
CAGA1106,Wexford,Grassland and marsh,GA1,11667,1
CAED201,Wexford,Exposed rock and disturbed ground,ED2,4280,0
CAED203,Wexford,Exposed rock and disturbed ground,ED2,5002,1
CAED204,Wexford,Exposed rock and disturbed ground,ED2,6978,1
CAED208,Wexford,Exposed rock and disturbed ground,ED2,3952,0
CAED212,Wexford,Exposed rock and disturbed ground,ED2,783,0
CAED215,Wexford,Exposed rock and disturbed ground,ED2,1424,0
COWS501,Galway,Woodland and scrub,WS5,352740,35
COWS502,Galway,Woodland and scrub,WS5,134720,13
COWS504,Galway,Woodland and scrub,WS5,19095,2
COWS505,Galway,Woodland and scrub,WS5,12972,1
COWS507,Galway,Woodland and scrub,WS5,58550,6
COWS508,Galway,Woodland and scrub,WS5,26140,3
COWS509,Galway,Woodland and scrub,WS5,102236,10
COWS510,Galway,Woodland and scrub,WS5,302763,30
COWS511,Galway,Woodland and scrub,WS5,21659,2
COWS512,Galway,Woodland and scrub,WS5,331661,33
COWD401,Galway,Woodland and scrub,WD4,96882,10
COWD402,Galway,Woodland and scrub,WD4,62705,6
COWD404,Galway,Woodland and scrub,WD4,170003,17
COWD405,Galway,Woodland and scrub,WD4,22410,2
COWD409,Galway,Woodland and scrub,WD4,54106,5
COWD410,Galway,Woodland and scrub,WD4,4071,0
COWD411,Galway,Woodland and scrub,WD4,33499,3
COWD413,Galway,Woodland and scrub,WD4,19620,2
COWD414,Galway,Woodland and scrub,WD4,98135,10
COWD416,Galway,Woodland and scrub,WD4,32780,3
COWD417,Galway,Woodland and scrub,WD4,71856,7
COWD419,Galway,Woodland and scrub,WD4,24042,2
COWD420,Galway,Woodland and scrub,WD4,25759,3
COWD421,Galway,Woodland and scrub,WD4,194906,20
COWD422,Galway,Woodland and scrub,WD4,588655,59
COWD424,Galway,Woodland and scrub,WD4,150093,15
COWD426,Galway,Woodland and scrub,WD4,166524,17
COWD427,Galway,Woodland and scrub,WD4,301502,30
COWD430,Galway,Woodland and scrub,WD4,225107,23
COWD431,Galway,Woodland and scrub,WD4,293798,29
COWD432,Galway,Woodland and scrub,WD4,111001,11
COWD433,Galway,Woodland and scrub,WD4,80594,8
COWD434,Galway,Woodland and scrub,WD4,138134,14
COWD435,Galway,Woodland and scrub,WD4,101492,10
COWD436,Galway,Woodland and scrub,WD4,214029,21
COWD440,Galway,Woodland and scrub,WD4,810447,81
COWD441,Galway,Woodland and scrub,WD4,780151,78
COWD442,Galway,Woodland and scrub,WD4,290933,29
COWD443,Galway,Woodland and scrub,WD4,3737,0
COWD444,Galway,Woodland and scrub,WD4,3503,0
COWD445,Galway,Woodland and scrub,WD4,373668,37
COWD448,Galway,Woodland and scrub,WD4,1475005,148
COWD449,Galway,Woodland and scrub,WD4,802190,80
COWD450,Galway,Woodland and scrub,WD4,16528,2
COWD451,Galway,Woodland and scrub,WD4,511110,51
COWD452,Galway,Woodland and scrub,WD4,145757,15
COWD454,Galway,Woodland and scrub,WD4,71424,7
COWD455,Galway,Woodland and scrub,WD4,309858,31
COWD456,Galway,Woodland and scrub,WD4,409340,41
COWD457,Galway,Woodland and scrub,WD4,85534,9
COWD458,Galway,Woodland and scrub,WD4,31509,3
COWD459,Galway,Woodland and scrub,WD4,64173,6
COWD460,Galway,Woodland and scrub,WD4,22651,2
COWD461,Galway,Woodland and scrub,WD4,260348,26
COWD462,Galway,Woodland and scrub,WD4,113145,11
COWD464,Galway,Woodland and scrub,WD4,101665,10
COWD465,Galway,Woodland and scrub,WD4,49673,5
COWD466,Galway,Woodland and scrub,WD4,140884,14
COWD469,Galway,Woodland and scrub,WD4,165891,17
COWD470,Galway,Woodland and scrub,WD4,17087,2
COWD471,Galway,Woodland and scrub,WD4,147156,15
COWD472,Galway,Woodland and scrub,WD4,1150379,115
COWD473,Galway,Woodland and scrub,WD4,2893,0
COWD474,Galway,Woodland and scrub,WD4,240904,24
COWD477,Galway,Woodland and scrub,WD4,448441,45
COWD478,Galway,Woodland and scrub,WD4,259626,26
COWD480,Galway,Woodland and scrub,WD4,664057,67
COWD482,Galway,Woodland and scrub,WD4,511748,51
COWD484,Galway,Woodland and scrub,WD4,197179,20
COWD486,Galway,Woodland and scrub,WD4,223569,22
COWD490,Galway,Woodland and scrub,WD4,325956,33
COWD491,Galway,Woodland and scrub,WD4,230165,23
COWD492,Galway,Woodland and scrub,WD4,858082,86
COWD493,Galway,Woodland and scrub,WD4,482958,48
COWD494,Galway,Woodland and scrub,WD4,270805,27
COWD496,Galway,Woodland and scrub,WD4,370825,37
COWD497,Galway,Woodland and scrub,WD4,156615,16
COWD498,Galway,Woodland and scrub,WD4,348457,35
COWD499,Galway,Woodland and scrub,WD4,553230,55
COWD4100,Galway,Woodland and scrub,WD4,65232,7
COWD4101,Galway,Woodland and scrub,WD4,3605,0
COPB4HH301,Galway,Peatlands,PB4HH3,355,0
COPB4HH302,Galway,Peatlands,PB4HH3,1074,0
COPB4HH304,Galway,Peatlands,PB4HH3,2057,0
COPB4HH306,Galway,Peatlands,PB4HH3,4256,0
COPB4HH308,Galway,Peatlands,PB4HH3,1772,0
COPB4HH309,Galway,Peatlands,PB4HH3,2219,0
COPB4HH310,Galway,Peatlands,PB4HH3,2621,0
COPB4HH313,Galway,Peatlands,PB4HH3,8612,1
COPB4HH314,Galway,Peatlands,PB4HH3,6798,1
COPB4HH315,Galway,Peatlands,PB4HH3,6553,1
COPB4HH316,Galway,Peatlands,PB4HH3,21178,2
COPB4HH317,Galway,Peatlands,PB4HH3,9682,1
COPB4HH318,Galway,Peatlands,PB4HH3,3065,0
COPB4HH319,Galway,Peatlands,PB4HH3,1610,0
COPB4HH320,Galway,Peatlands,PB4HH3,14517,1
COPB4HH321,Galway,Peatlands,PB4HH3,25089,3
COPB4HH324,Galway,Peatlands,PB4HH3,6148,1
COPB4HH325,Galway,Peatlands,PB4HH3,21273,2
COPB4HH326,Galway,Peatlands,PB4HH3,4134,1
COPB4HH327,Galway,Peatlands,PB4HH3,128,0
COPB4HH329,Galway,Peatlands,PB4HH3,3940,0
COPB4HH330,Galway,Peatlands,PB4HH3,3588,0
COPB4HH331,Galway,Peatlands,PB4HH3,8490,1
COPB4HH332,Galway,Peatlands,PB4HH3,237,0
COPB4HH333,Galway,Peatlands,PB4HH3,3797,0
COPB4HH334,Galway,Peatlands,PB4HH3,7577,1
COPB4HH335,Galway,Peatlands,PB4HH3,1303,0
COPB4HH337,Galway,Peatlands,PB4HH3,11067,1
COPB4HH338,Galway,Peatlands,PB4HH3,3149,0
COPB4HH339,Galway,Peatlands,PB4HH3,13810,1
COPB4HH341,Galway,Peatlands,PB4HH3,4701,0
COPB4HH343,Galway,Peatlands,PB4HH3,15657,2
COPB4HH344,Galway,Peatlands,PB4HH3,422,0
COPB4HH346,Galway,Peatlands,PB4HH3,9287,1
COPB4HH347,Galway,Peatlands,PB4HH3,6285,1
COPB4HH349,Galway,Peatlands,PB4HH3,3748,0
COPB4HH350,Galway,Peatlands,PB4HH3,12412,1
COPB4HH352,Galway,Peatlands,PB4HH3,5390,1
COPB4HH354,Galway,Peatlands,PB4HH3,8770,1
COPB4HH355,Galway,Peatlands,PB4HH3,39489,4
COPB4HH356,Galway,Peatlands,PB4HH3,4899,0
COPB4HH357,Galway,Peatlands,PB4HH3,18225,2
COPB4HH358,Galway,Peatlands,PB4HH3,18776,2
COPB4HH359,Galway,Peatlands,PB4HH3,16073,2
COPB4HH360,Galway,Peatlands,PB4HH3,9899,1
COPB4HH361,Galway,Peatlands,PB4HH3,3173,0
COPB4HH362,Galway,Peatlands,PB4HH3,5705,1
COPB4HH363,Galway,Peatlands,PB4HH3,18547,2
COPB4HH364,Galway,Peatlands,PB4HH3,8726,1
COPB4HH366,Galway,Peatlands,PB4HH3,15009,2
COPB4HH367,Galway,Peatlands,PB4HH3,1561,0
COPB4HH368,Galway,Peatlands,PB4HH3,8374,1
COPB4HH369,Galway,Peatlands,PB4HH3,24249,2
COPB4HH371,Galway,Peatlands,PB4HH3,7757,1
COPB4HH372,Galway,Peatlands,PB4HH3,15606,2
COPB4HH373,Galway,Peatlands,PB4HH3,10638,1
COPB4HH374,Galway,Peatlands,PB4HH3,1765,0
COPB4HH375,Galway,Peatlands,PB4HH3,2573,0
COPB4HH376,Galway,Peatlands,PB4HH3,3127,0
COPB4HH377,Galway,Peatlands,PB4HH3,24954,3
COPB4HH380,Galway,Peatlands,PB4HH3,4038,0
COPB4HH381,Galway,Peatlands,PB4HH3,1397,0
COPB4HH382,Galway,Peatlands,PB4HH3,18301,2
COPB4HH383,Galway,Peatlands,PB4HH3,3908,0
COPB4HH384,Galway,Peatlands,PB4HH3,15873,2
COPB4HH385,Galway,Peatlands,PB4HH3,23377,2
COPB4HH386,Galway,Peatlands,PB4HH3,539,0
COPB4HH387,Galway,Peatlands,PB4HH3,1401,0
COPB4HH388,Galway,Peatlands,PB4HH3,1975,0
COPB4HH389,Galway,Peatlands,PB4HH3,4142,0
